"","animal_id","location","date","jul_day","jul_time","animal_temp","itemp","bur_temp","daylight"
"1","1SP12","JE",2012-12-14,348,348.342669159544,23.9740849511727,21.8567383914358,22.0776965887137,1
"2","1SP12","JE",2012-12-14,348,348.353083155271,23.9246575639212,22.8215243158957,22.1913013259289,1
"3","1SP12","JE",2012-12-14,348,348.356544312169,24.2460418926329,23.1298301729249,22.2306969897735,1
"4","1SP12","JE",2012-12-14,348,348.349591346154,23.7598996064161,22.5020641450159,22.1516838684709,1
"5","1SP12","JE",2012-12-14,348,348.366956018519,26.096451854721,23.9745808597889,22.3394966741651,1
"6","1SP12","JE",2012-12-14,348,348.38431712963,26.3279214537574,24.9247125831935,22.4327692304449,1
"7","1SP12","JE",2012-12-14,348,348.34613960114,23.7598996064161,22.1811911708227,22.1136869064908,1
"8","1SP12","JE",2012-12-14,348,348.415555555556,26.192315936981,25.0289504697964,22.4924095511993,1
"9","1SP12","JE",2012-12-14,348,348.419027777778,26.1649261991924,24.932265170152,22.5185482187503,1
"10","1SP12","JE",2012-12-14,348,348.436387998576,25.7014987140438,24.3703389702167,22.7147962547052,1
"11","1SP12","JE",2012-12-14,348,348.439861111111,25.2909362732537,24.291156309702,22.7567314968933,1
"12","1SP12","JE",2012-12-14,348,348.4433377849,25.259933300629,24.2393508435203,22.7961096950067,1
"13","1SP12","JE",2012-12-14,348,348.446793091168,25.5954391612385,24.2220247322255,22.8311864381005,1
"14","1SP12","JE",2012-12-14,348,348.45027970679,26.0638661226501,24.2460848591907,22.8609794119121,1
"15","1SP12","JE",2012-12-14,348,348.457210648148,26.3085762619309,24.4457407048586,22.897537224913,1
"16","1SP12","JE",2012-12-14,348,348.46068369709,26.5028850061534,24.6352432804752,22.9017287360857,1
"17","1SP12","JE",2012-12-14,348,348.363488247863,24.6511058059266,23.7102615788963,22.305923305341,1
"18","1SP12","JE",2012-12-14,348,348.530133825231,34.6295935181489,36.79688796086,23.7931303144303,1
"19","1SP12","JE",2012-12-14,348,348.533600217865,34.8500477331063,37.2787920975943,23.9196935022538,1
"20","1SP12","JE",2012-12-14,348,348.387785790598,25.9559030144474,25.0326937647132,22.4375412159517,1
"21","1SP12","JE",2012-12-14,348,348.544007201646,38.2406550803668,38.0878107050988,24.2748582126663,1
"22","1SP12","JE",2012-12-14,348,348.578820891204,36.613779708775,35.097840087473,25.1101079883227,1
"23","1SP12","JE",2012-12-14,348,348.589122474747,43.0849783651812,33.7877141368461,25.3154218162752,1
"24","1SP12","JE",2012-12-14,348,348.592596064815,41.1636635643933,33.3879540078679,25.3840890422901,1
"25","1SP12","JE",2012-12-14,348,348.596077031893,38.2777280169073,33.0039460932206,25.4518010724181,1
"26","1SP12","JE",2012-12-14,348,348.599548611111,40.48305911479,32.6341129917553,25.5176954955327,1
